title,tags,cover,rating
Gakkou Ichi no Onnagirai-kun ni Kokuhaku Sareta Hanashi,BL  Comedy  Romance  Shounen ai  Crossdressing  Doujinshi  Romantic Comedy  School Life Nishino is a cross dresser hiding that he's a guy  and he gets asked out by Akutagawa  who has a reputation for being a loner and a misogynist. midranking 2018.0 Gakkou Ichi no Onnagirai kun ni Kokuhaku Sareta Hanashi,https://cdn.anime-planet.com/manga/primary/gakkou-ichi-no-onnagirai-kun-ni-kokuhaku-sareta-hanashi-1-190x266.jpg?t=1625920870,3.6
In The Mood For Love,Drama  Manhwa  Romance  Webtoons  Full Color In her campus life  full of ups and downs  she may have a magnificent appearance  but in reality  she has the most timid personality. midranking 2019.0 In The Mood For Love,https://cdn.anime-planet.com/manga/primary/in-the-mood-for-love-1-190x266.jpg?t=1625923763,3.6
Mieru Hito,Action  Comedy  Shounen  Ghosts  Roommates  Supernatural Myoujin is a guide for spirits. Unlike most people  he can see ghosts  ghosts who live and wander in the same world we do. But he's got something even more special up his sleeve: he can touch them. Okegawa Himeno is an ordinary 16 year old girl studying in Tokyo. But now she's become Myoujin's housemate  infact  he's her landlord. After a close brush with death herself  Himeno becomes able to see the walking dead herself. At least now she's able to meet her neighbours. midranking 2005.0 Mieru Hito,https://cdn.anime-planet.com/manga/primary/mieru-hito-1-189x300.jpg?t=1625910705,3.6
Our Big Brother Has A Pit In His Brain,Action  Adventure  Comedy  Fantasy  Manhua  Webtoons  Apprenticeship  Breaking the Fourth Wall  Cultivation  Full Color  Martial Arts  Xianxia  Adapted to Anime  Based on a Novel After transmigrating into a cultivation world setting  he finds that he's not the main character! What sort of scam is this? Battling monsters and leveling up isn't important anymore! Staying alive is the key! So begins the wack life of a cannon fodder NPC trying to get in the good graces of the Protagonist. midranking 2013.0 Our Big Brother Has A Pit In His Brain,https://cdn.anime-planet.com/manga/primary/our-big-brother-has-a-pit-in-his-brain-1-190x288.jpg?t=1632350261,3.6
"Second-chance Life, Second-hand Love","Manhua  Reverse Harem  Romance  Webtoons  Full Color  Historical  Second Chance  Time Travel In her previous life  Yuan Xiangwei was Princess Duanning. Although she was forced to marry four times  she still considered herself an honorable woman. However  somehow her four ex husbands all became powerful and influential after her death. How unlucky she was! In her new life  she has figured it all out. Who cares about those doctrines of female virtues? She will outshine everyone else and avenge herself! But she doesn't know that her four husbands have been reborn too  and they all make the same wish: In the next life  she will only belong to me! midranking 2020.0 Second chance Life, Second hand Love",https://cdn.anime-planet.com/manga/primary/second-chance-life-second-hand-love-1-190x266.jpg?t=1625931401,3.6
The Billionaire Boss's Forbidden Mistress,"Josei  Romance  Adult Couples  Boss Employee Relationship  Harlequin  Mature Romance  Based on a Novel Blessed with brilliant beauty and abundant wealth   Lena used to be a prince of the fashionable society until an accident took everything away from her  leaving only ugly scar in her leg. Her husband despised the car and dumped her. ""I never trust a man..."" Since then  a smile has disappeared from her face and she has withdrawn and lived a quiet life. She never expects that her extremely sexy boss is determined to make her his own. midranking 2009.0 The Billionaire Boss's Forbidden Mistress",https://cdn.anime-planet.com/manga/primary/the-billionaire-bosss-forbidden-mistress-1-190x269.jpg?t=1625911650,3.6
"Daiji na Koto na no de, Nido.","BL  Drama  Romance  Yaoi ""There's no way  I will marry you Ryuuji""  were the bitter words handed back at Ryuuji  after his marriage proposal to his grilfriend. Heart broken and pissed off at the way he was dumped by his grilfriend  Ryuuji visits his best friend  Tomoya  to look for some comfort. However  Tomoya's inderect confession of  ""I am glad you didn't marry her""  evokes new feelings and desires in Ryuuji  he never knew he had. midranking 2014.0 Daiji na Koto na no de, Nido.",https://cdn.anime-planet.com/manga/primary/daiji-na-koto-na-no-de-nido-1-190x271.jpg?t=1625914198,3.6
Slave B,Action  Adventure  Manhwa  Webtoons  Full Color This is a world whose peace was destroyed by the Shadow Lord  ‘Secneum’. ‘Niro’ is a half elf  half human boy who lost his parents as a baby and was adopted by a slave couple. In this world  slaves are not treated as humans. Since Niro’s adoptive parents are slaves  they are mistreated and eventually lose their lives. Now Niro is alone once more  and must shoulder the burdens of his family and do whatever is takes to protect his two younger siblings. If Niro wants to escape this fate  there is only one thing he can do. He must graduate from the academy  ‘Excanum’ just like the current Emperor  ‘Muren’ who was once a slave! midranking 2020.0 Slave B,https://cdn.anime-planet.com/manga/primary/slave-b-1-190x266.jpg?t=1625926132,3.6
Backstage Lovers,BL  Yaoi  Music Niwa Ikusei lives night to night in the homes of random girls while he attends music college. Ikusei runs into a senior of the composer’s department   Yui Mahiro as he makes a girl cry–! Even though he is the son of a genius pianist  Yui is in the composition department. Issei  who fell in love with his music  involved Yui in his band for the cultural festival. Yui  who is usually awkward and unfriendly  has a pure  stoic side and Issei finds it absolutely endearing. midranking 2017.0 Backstage Lovers,https://cdn.anime-planet.com/manga/primary/backstage-lovers-1-190x270.jpg?t=1625922682,3.6
Black Paradox,Drama  Horror  Seinen  Psychological  Supernatural  Mature Themes  Suicide After frequenting a website known as Black Paradox  four strangers  Taburou  Marusou  Piitan and Baracchi have come together in order to commit group suicide. With the intention of taking sleeping pills and inhaling engine fumes  the foursome heads off to a remote spot to end their lives once and for all; yet despite their determination strange circumstances halt their plans and they decide to regroup another day. However  when Piitan begins to vomit mysterious shining stones during their second suicide attempt  Taburou and Baracchi see a money making opportunity and abandon their plans to die. But what exactly are these stones  and is it really safe to sell them to the general public? midranking 2009.0 Black Paradox,https://cdn.anime-planet.com/manga/primary/black-paradox-1-190x278.jpg?t=1625909562,3.6
Don't Touch Me! (Zhuang Ning),"BL  Drama  Manhua  Romance  Shounen ai  Webtoons  Adult Couples  Countryside  Full Color  LGBT Themes  Lifestyle Change  Mature Romance  Mental Illness  Neighbors  Opposites Attract  Psychological  Social Gap  Tsundere  Explicit Violence  Sexual Content Pampered young elite Qin Min is not suited to his new life in the countryside. He's accident prone  not used to using ""rustic"" technology  and has a bad case of haphephobia. The slightest touch from another person sends him into a panic  but somehow he keeps winding up in the arms of his overly helpful neighbor Lin Yu Xia. The more accustomed Qin Min becomes to the friendly hairdresser's touch  the less it seems to make him want to break out in hives. But what makes Lin Yu Xia different from all the other people he has tried so desperately to avoid? And can he open himself up to the possibility that someone's touch might actually bring him pleasure instead of pain?  midranking 2017.0 Don't Touch Me!  Zhuang Ning ",https://cdn.anime-planet.com/manga/primary/dont-touch-me-zhuang-ning-1-190x253.jpg?t=1625917509,3.6
Tiger Flower,"BL  Manhwa  Romance  Webtoons  Yaoi  Curse  Full Color  Supernatural  Explicit Sex ""I'll see you soon  my changgwi."" Meet Baek Yoon  who got picked to be a changgwi  and Jay  who devours human spirits with the curse of a tiger. midranking 2020.0 Tiger Flower",https://cdn.anime-planet.com/manga/primary/tiger-flower-1-190x269.jpg?t=1625927720,3.6
Senpai x Kouhai,Comedy  Romance  Doujinshi  School Life  Senpai Kouhai Relationship This entry currently doesn't have a synopsis. Check back soon! midranking 2017.0 Senpai x Kouhai,https://cdn.anime-planet.com/manga/primary/senpai-x-kouhai-1-190x268.jpg?t=1625920399,3.6
Isekai Yakuza Mofumofu no Taizaiki,BL  Fantasy  Yaoi  Animal Characteristics  Interspecies Relationship  Isekai  Jungle  Non Human Protagonists  Person in a Strange World  Summoned Into Another World  Yakuza  Explicit Sex The yakuza head Kohaku was shot while attempting to save a cat  but instead of dying  he was summoned into a different world. But how did he end up as the priestess of the animal eared and tailed Cat ear clan?! midranking 2020.0 Isekai Yakuza Mofumofu no Taizaiki,https://cdn.anime-planet.com/manga/primary/isekai-yakuza-mofumofu-no-taizaiki-1-190x270.jpg?t=1625927610,3.6
A Small World,Comedy  Drama  One Shot  Shoujo Middle Schooler Mei's parents have both passed away. The only family she has left in the world is her happy go lucky step father. Since her mom's passing she has had one question that she wanted to ask him... midranking 2009.0 A Small World,https://cdn.anime-planet.com/manga/primary/a-small-world-1-190x283.jpg?t=1625908973,3.6
Dragon Pearl Boy,Drama  Fantasy  Manhua  Romance  Shoujo The crown prince of dragon clan from the deep blue sea comes to the human world to look for his bride. But he doesn't know that his bride is a twin... midranking 2002.0 Dragon Pearl Boy,https://cdn.anime-planet.com/manga/primary/dragon-pearl-boy-1-190x270.jpg?t=1625908649,3.6
Kimera,BL  Horror  Sci Fi  Yaoi  Aliens  America  Supernatural  Vampires  Adapted to Anime Vampire vs. vampire  with humanity in the balance! The destinies of two people  along with the fate of the world and its inhabitants  are about to become intertwined when  on a rainy night in California  Osamu encounters a capsule that holds a mysterious green haired being. He soon finds himself in the middle of a power struggle  as warring factions of vampire aliens descend to Earth. On one side are those who seek to use the recovered alien Kimera to repopulate their dying race. On the other side is Kimera's former mate  who wishes to kill him. Will humanity face total destruction  or will Kimera be killed  ultimately saving the world? midranking 1995.0 Kimera,https://cdn.anime-planet.com/manga/primary/kimera-1-190x276.jpg?t=1625909067,3.6
